고객명,매출년월,사용량,사용열량
도우산업,2023-05,3198.7104,136780.3999
도우산업,2023-06,2855.2446,121377.1304
도우산업,2023-07,3221.4987,137338.6477
도우산업,2023-08,2314.494,98737.1153
도우산업,2023-09,3653.7354,155186.2906
도우산업,2023-10,2712.1122,115115.7803
도우산업,2023-11,3704.1795,158203.1801
도우산업,2023-12,3937.6071,167557.5587
도우산업,2024-01,3669.5609999999997,156238.94809999998
도우산업,2024-02,3485.5883999999996,149045.95179999998
도우산업,2024-03,3548.8908,152430.6679
도우산업,2024-04,3759.5691,160817.8936
도우산업,2024-05,2730.9051,116677.8729
도우산업,2024-06,2695.6621999999998,114477.1556
도우산업,2024-07,3059.0378,130026.4117
도우산업,2024-08,2236.4394,95092.1032
도우산업,2024-09,3165.8174,135060.0921
도우산업,2024-10,2733.7555,116805.7941
도우산업,2024-11,3608.755,153875.7352
도우산업,2024-12,3377.3992,144243.1
도우산업,2025-01,3133.1903,134586.9031
도우산업,2025-02,3015.535,129669.29920000001
도우산업,2025-03,3044.2073,130550.54729999999
도우산업,2025-04,3665.1108999999997,156913.069
도우산업,2025-05,2869.2074000000002,121976.8701
도우산업,2025-06,3080.0482,130790.62640000001
도우산업,2025-07,2495.205,105763.23939999999
도우산업,2025-08,2373.6564,100713.8794
도우산업,2025-09,2789.6886,118637.0495
도우산업,2025-10,2525.8392000000003,107911.5704
도우산업,2025-11,3176.0748000000003,135211.19520000002
도우산업,2025-12,3346.0451999999996,142418.5114
동덕섬유,2020-01,16768.0,714555.076
동덕섬유,2020-02,15293.0,651963.616
동덕섬유,2020-03,16721.0,712889.669
동덕섬유,2020-04,13427.0,571450.401
동덕섬유,2020-05,7612.0,324086.694
동덕섬유,2020-06,9111.0,387932.32499999995
동덕섬유,2020-07,11682.0,496419.022
동덕섬유,2020-08,13495.0,573912.853
동덕섬유,2020-09,12831.0,548628.192
동덕섬유,2020-10,12251.0,522523.585
동덕섬유,2020-11,13559.0,578046.287
동덕섬유,2020-12,15958.0,680065.092
동덕섬유,2021-01,17611.0,750730.652
동덕섬유,2021-02,17783.0,760954.736
동덕섬유,2021-03,16558.0,704537.821
동덕섬유,2021-04,16702.0,712899.752
동덕섬유,2021-05,14227.0,608050.746
동덕섬유,2021-06,15509.0,660774.209
동덕섬유,2021-07,11540.0,491879.378
동덕섬유,2021-08,13236.0,563286.9539999999
동덕섬유,2021-09,12354.0,525084.184
동덕섬유,2021-10,13422.0,569203.362
동덕섬유,2021-11,13613.0,579559.042
동덕섬유,2021-12,8956.0,380240.58999999997
동명섬유,2020-03,6245.0,266169.57
동명섬유,2020-04,5144.0,218994.512
동명섬유,2020-05,4064.0,173055.06199999998
동명섬유,2020-06,8306.0,353619.037
동명섬유,2020-07,0.0,0.0
동명섬유,2020-08,0.0,0.0
동명섬유,2020-09,1109.0,47367.608
동명섬유,2020-10,2350.0,100231.70300000001
동명섬유,2020-11,2111.0,89996.04699999999
동명섬유,2020-12,1650.0,70313.682
동명섬유,2021-01,2057.0,87632.28
동명섬유,2021-02,2476.0,105788.86300000001
동명섬유,2021-03,2545.0,108289.12299999999
동명섬유,2021-04,4378.0,186875.20500000002
동명섬유,2021-05,2753.0,117693.7
동명섬유,2021-06,1829.0,77948.40400000001
동명섬유,2021-07,2842.0,121138.336
동명섬유,2021-08,1900.0,80828.513
동명섬유,2021-09,1767.0,75085.157
동명섬유,2021-10,2125.0,90116.065
동명섬유,2021-11,2845.0,121111.04400000001
동명섬유,2021-12,4855.0,206480.593
동명섬유,2022-01,3453.0,147930.21899999998
동명섬유,2022-02,2395.0,103403.74799999999
동명섬유,2022-03,1820.0,78396.51
동명섬유,2022-04,2851.0,122150.574
동명섬유,2022-05,2147.0,92064.728
동명섬유,2022-06,3475.0,148678.78
동명섬유,2022-07,3058.0,130833.676
동명섬유,2022-08,4119.0,177031.05
동명섬유,2022-09,4642.0,197825.174
동명섬유,2022-10,2712.0,115740.192
동명섬유,2022-11,4175.0,179061.523
동명섬유,2022-12,3278.0,140740.298
동명섬유,2023-01,3658.0,157327.852
동명섬유,2023-02,3454.0,148483.69900000002
동명섬유,2023-03,4846.0,209044.334
동명섬유,2023-04,7170.0,308162.922
동명섬유,2023-05,5225.0,223633.353
동명섬유,2023-06,5535.0,235304.784
동명섬유,2023-07,3326.0,141750.072
동명섬유,2023-08,1551.0,66172.938
동명섬유,2023-09,6637.0,281890.28099999996
동명섬유,2023-10,5544.0,235391.22
동명섬유,2023-11,3056.0,130540.186
동명섬유,2023-12,3329.0,141644.631
동명섬유,2024-01,3994.0,169968.66599999997
동명섬유,2024-02,2267.0,96980.60200000001
동명섬유,2024-03,2715.0,116639.968
동명섬유,2024-04,4387.0,187631.012
동명섬유,2024-05,1763.0,75333.552
동명섬유,2024-06,1538.0,65322.212
동명섬유,2024-07,2920.0,124104.26999999999
동명섬유,2024-08,2472.0,105075.416
동명섬유,2024-09,1900.0,81103.83
동명섬유,2024-10,2773.0,118503.592
동명섬유,2024-11,2602.0,111044.029
동명섬유,2024-12,1576.0,67288.696
동명섬유,2025-01,4651.0,199704.783
동명섬유,2025-02,2610.0,112196.149
동명섬유,2025-03,2042.0,87639.72
동명섬유,2025-04,3111.0,133126.617
동명섬유,2025-05,1268.0,53925.897
동명섬유,2025-06,1957.0,83013.802
동명섬유,2025-07,1526.0,64673.432
동명섬유,2025-08,1547.0,65644.465
동명섬유,2025-09,1532.0,65143.004
동명섬유,2025-10,1532.0,65457.354
동명섬유,2025-11,1994.0,84898.147
동명섬유,2025-12,1770.0,75308.64
동부강재주식회사,2020-01,413.16360000000003,17604.472999999998
동부강재주식회사,2020-02,572.6824,24418.016300000003
동부강재주식회사,2020-03,213.022,9073.8941
동부강재주식회사,2020-04,823.3548000000001,35047.2979
동부강재주식회사,2020-05,223.9208,9526.0783
동부강재주식회사,2020-06,334.8904,14255.243999999999
동부강재주식회사,2020-07,328.9456,13977.8259
동부강재주식회사,2020-08,56.4756,2393.21
동부강재주식회사,2020-09,265.5344,11349.8547
동부강재주식회사,2020-10,175.3716,7480.1476999999995
동부강재주식회사,2020-11,578.6272,24671.9227
동부강재주식회사,2020-12,298.2308,12723.7476
동부강재주식회사,2021-01,967.0208,41246.1272
동부강재주식회사,2021-02,160.5096,6885.0593
동부강재주식회사,2021-03,45.5768,1941.8907
동부강재주식회사,2021-04,84.167,3600.9168
동부강재주식회사,2021-05,462.4234,19789.6431
동부강재주식회사,2021-06,66.3434,2826.2892
동부강재주식회사,2021-07,217.844,9286.0362
동부강재주식회사,2021-08,77.2356,3290.391
동부강재주식회사,2021-09,49.51,2104.7196
동부강재주식회사,2021-10,294.0894,12477.4003
동부강재주식회사,2021-11,325.7758,13867.1787
동부강재주식회사,2021-12,104.9612,4467.6735
동부강재주식회사,2022-01,83.1768,3559.2807999999995
동부강재주식회사,2022-02,284.1874,12282.0111
동부강재주식회사,2022-03,455.49199999999996,19611.8537
동부강재주식회사,2022-04,188.138,8058.8912
동부강재주식회사,2022-05,28.7013,1230.5682
동부강재주식회사,2022-06,390.93149999999997,16726.2655
동부강재주식회사,2022-07,246.4353,10547.1844
동부강재주식회사,2022-08,321.6525,13863.8661
동부강재주식회사,2022-09,133.6095,5688.2106
동부강재주식회사,2022-10,207.837,8857.1816
동부강재주식회사,2022-11,0.0,0.0
동부강재주식회사,2022-12,0.0,0.0
동부강재주식회사,2023-01,0.0,0.0
동부강재주식회사,2023-02,0.0,0.0
동부강재주식회사,2023-03,0.0,0.0
동부강재주식회사,2023-04,0.0,0.0
동부강재주식회사,2023-05,0.0,0.0
동부강재주식회사,2023-06,0.0,0.0
동부강재주식회사,2023-07,0.0,0.0
동부강재주식회사,2023-08,0.0,0.0
동부강재주식회사,2023-09,0.0,0.0
동부강재주식회사,2023-10,0.0,0.0
동부강재주식회사,2023-11,0.0,0.0
동부강재주식회사,2023-12,0.0,0.0
동부강재주식회사,2024-01,0.0,0.0
동부강재주식회사,2024-02,0.0,0.0
동부강재주식회사,2024-03,0.0,0.0
동부강재주식회사,2024-04,0.0,0.0
동부강재주식회사,2024-05,0.0,0.0
동부강재주식회사,2024-06,0.0,0.0
동부강재주식회사,2024-07,0.0,0.0
동부강재주식회사,2024-08,0.0,0.0
동부강재주식회사,2024-09,0.0,0.0
동부강재주식회사,2024-10,0.0,0.0
동부강재주식회사,2024-11,0.0,0.0
동부강재주식회사,2024-12,0.0,0.0
동부강재주식회사,2025-01,0.0,0.0
동부강재주식회사,2025-02,9.887,425.141
동부강재주식회사,2025-03,0.0,0.0
동부강재주식회사,2025-04,0.0,0.0
동부강재주식회사,2025-05,0.0,0.0
동부강재주식회사,2025-06,0.0,0.0
동부강재주식회사,2025-07,0.0,0.0
동부강재주식회사,2025-08,0.0,0.0
동부강재주식회사,2025-09,0.0,0.0
동아고주파,2020-01,4382.0,186718.722
동아고주파,2020-02,3931.0,167617.572
동아고주파,2020-03,3467.0,147819.178
동아고주파,2020-04,2800.0,119193.45599999999
동아고주파,2020-05,2090.0,88998.51
동아고주파,2020-06,1279.0,54455.866
동아고주파,2020-07,2874.0,122134.18800000001
동아고주파,2020-08,3448.0,146530.024
동아고주파,2020-09,4276.0,182858.077
동아고주파,2020-10,3994.0,170340.44799999997
동아고주파,2020-11,6094.0,259832.98700000002
동아고주파,2020-12,6854.0,292115.427
동아고주파,2021-01,5422.0,231161.978
동아고주파,2021-02,4749.0,203226.663
동아고주파,2021-03,5063.0,215386.814
동아고주파,2021-04,6359.0,271503.50800000003
동아고주파,2021-05,5760.0,246201.99599999998
동아고주파,2021-06,4800.0,204555.125
동아고주파,2021-07,5591.0,238322.751
동아고주파,2021-08,3375.0,143678.52000000002
동아고주파,2021-09,5535.0,235229.1
동아고주파,2021-10,4433.0,188003.153
동아고주파,2021-11,5007.0,213155.432
동아고주파,2021-12,6198.0,263455.624
동아고주파,2022-01,5775.0,247291.027
동아고주파,2022-02,5940.0,256462.32
동아고주파,2022-03,5594.0,240692.51200000002
동아고주파,2022-04,6187.0,265099.902
동아고주파,2022-05,5483.0,235147.426
동아고주파,2022-06,4717.0,201821.329
동아고주파,2022-07,4424.0,189252.524
동아고주파,2022-08,4154.0,178472.79499999998
동아고주파,2022-09,4673.0,199328.727
동아고주파,2022-10,5087.0,217108.436
동아고주파,2022-11,5528.0,237092.088
동아고주파,2022-12,4467.0,191757.267
동아고주파,2023-01,4414.0,189847.96899999998
동아고주파,2023-02,4072.0,175135.961
동아고주파,2023-03,4112.0,177388.21600000001
동아고주파,2023-04,4670.0,200691.85
동아고주파,2023-05,4557.0,194849.45299999998
동아고주파,2023-06,3802.0,161619.837
동아고주파,2023-07,3832.0,163365.041
동아고주파,2023-08,3101.0,132283.997
동아고주파,2023-09,4557.0,193545.201
동아고주파,2023-10,2857.0,121233.24900000001
동아고주파,2023-11,3989.0,170352.31
동아고주파,2023-12,3684.0,156809.157
동아고주파,2024-01,2550.0,108561.185
동아고주파,2024-02,2893.0,123711.66200000001
동아고주파,2024-03,3398.0,145978.392
동아고주파,2024-04,4767.0,203876.718
동아고주파,2024-05,4309.0,184103.897
동아고주파,2024-06,4134.0,175550.092
동아고주파,2024-07,4779.0,203122.21600000001
동아고주파,2024-08,3541.0,150551.475
동아고주파,2024-09,5976.0,254936.48700000002
동아고주파,2024-10,4307.0,184062.523
동아고주파,2024-11,4407.0,187901.91100000002
동아고주파,2024-12,4698.0,200649.736
동아고주파,2025-01,3523.0,151366.78399999999
동아고주파,2025-02,5483.0,235656.805
동아고주파,2025-03,4480.0,192173.565
동아고주파,2025-04,5337.0,228516.508
동아고주파,2025-05,5064.0,215461.044
동아고주파,2025-06,4997.0,212168.642
동아고주파,2025-07,4909.0,208061.092
동아고주파,2025-08,4637.0,196755.104
동아고주파,2025-09,6886.0,292864.12100000004
동아고주파,2025-10,4335.0,185154.015
동아고주파,2025-11,5186.0,220750.303
동아고주파,2025-12,4364.0,185724.32299999997
동아산업사,2020-01,15660.5748,667275.6745999999
동아산업사,2020-02,11406.8508,486260.7062
동아산업사,2020-03,9545.0008,406949.5109
동아산업사,2020-04,9803.7552,417452.5636
동아산업사,2020-05,8889.0036,378466.1711
동아산업사,2020-06,12069.8316,513790.45310000004
동아산업사,2020-07,11694.7488,497111.5275
동아산업사,2020-08,9451.712,401698.6195
동아산업사,2020-09,9507.942,406593.8203
동아산업사,2020-10,8932.1416,380913.35060000006
동아산업사,2020-11,11495.516,490130.2712
동아산업사,2020-12,12059.5684,514035.3887
동아산업사,2021-01,13608.744,580201.6223
동아산업사,2021-02,11951.983199999999,510952.0398
동아산업사,2021-03,7501.2188,319350.7056
동아산업사,2021-04,11839.706400000001,505381.3783
동아산업사,2021-05,8449.030200000001,361214.9464
동아산업사,2021-06,9985.432,425546.4615
동아산업사,2021-07,9530.8338,406253.7171
동아산업사,2021-08,9775.2356,416116.3393
동아산업사,2021-09,12776.579,542935.5797
동아산업사,2021-10,9085.893,385305.67280000006
동아산업사,2021-11,12167.7366,518009.34089999995
동아산업사,2021-12,14125.5998,600410.4025999999
동아산업사,2022-01,16057.679,687593.034
동아산업사,2022-02,12308.502199999999,531441.0352
동아산업사,2022-03,12134.296,522267.96589999995
동아산업사,2022-04,11481.472,491964.452
동아산업사,2022-05,8884.3624,381057.0605
동아산업사,2022-06,8244.0121,352728.73169999995
동아산업사,2022-07,7983.8773,341581.8599
동아산업사,2022-08,7159.0112,307956.0814
동아산업사,2022-09,7173.1357,305798.9302
동아산업사,2022-10,6112.0018,260749.5794
동아산업사,2022-11,7760.033600000001,332761.40520000004
동아산업사,2022-12,8960.4886,384695.43559999997
동아산업사,2023-01,8247.9445,354748.05500000005
동아산업사,2023-02,7753.367700000001,333433.0269
동아산업사,2023-03,6980.0654,301114.7539
동아산업사,2023-04,6178.91,265550.4913
동아산업사,2023-05,6421.0018,274971.8542
동아산업사,2023-06,5995.2149,254853.2784
동아산업사,2023-07,5600.1688,238704.9368
동아산업사,2023-08,6405.7683,273217.7792
동아산업사,2023-09,5775.2669,245298.60590000002
동아산업사,2023-10,4121.9508000000005,175041.6741
동아산업사,2023-11,5774.901599999999,246803.71540000002
동아산업사,2023-12,5353.0514,227639.58169999998
동아산업사,2024-01,4667.340099999999,198742.565
동아산업사,2024-02,5006.7652,214045.2444
동아산업사,2024-03,6065.9751,260550.6555
동아산업사,2024-04,4110.3703,175867.1813
동아산업사,2024-05,3216.4276,137422.8358
동아산업사,2024-06,4113.757,174745.22989999998
동아산업사,2024-07,4400.1468,187018.1517
동아산업사,2024-08,3435.7005,146072.8602
동아산업사,2024-09,3612.4406000000004,154027.0915
동아산업사,2024-10,3693.7174,157867.3219
동아산업사,2024-11,5016.1693,213993.3548
동아산업사,2024-12,4693.4517,200406.7445
동아산업사,2025-01,2806.0448,120529.64600000001
동아산업사,2025-02,2671.5307,114853.3597
동아산업사,2025-03,2412.1297,103369.1513
동아산업사,2025-04,2317.9207,99242.8235
동아산업사,2025-05,1930.2484,82112.3549
동아산업사,2025-06,2149.3658,91284.7292
동아산업사,2025-07,1541.8554,65366.89720000001
동아산업사,2025-08,1697.1622,72012.2414
동아산업사,2025-09,1578.7404,67133.4332
동아산업사,2025-10,1969.3627999999999,84188.05239999999
동아산업사,2025-11,2838.4452,120849.9933
동아산업사,2025-12,2551.5248,108569.1132
동아에스티(주),2020-01,26590.0,1132937.004
동아에스티(주),2020-02,11799.0,503157.78799999994
동아에스티(주),2020-03,14921.0,635620.821
동아에스티(주),2020-04,14992.0,638626.64
동아에스티(주),2020-05,21367.0,909761.5389999999
동아에스티(주),2020-06,19843.0,844760.713
동아에스티(주),2020-07,24902.0,1058260.992
동아에스티(주),2020-08,30574.0,1299603.946
동아에스티(주),2020-09,24257.0,1037385.994
동아에스티(주),2020-10,25061.0,1069010.812
동아에스티(주),2020-11,19603.0,835636.731
동아에스티(주),2020-12,21714.0,925665.1059999999
동아에스티(주),2021-01,28594.0,1218512.91
동아에스티(주),2021-02,23495.0,1004273.728
동아에스티(주),2021-03,22738.0,967559.548
동아에스티(주),2021-04,23074.0,985300.8389999999
동아에스티(주),2021-05,19179.0,819746.3160000001
동아에스티(주),2021-06,23950.0,1020430.75
동아에스티(주),2021-07,25363.0,1081103.68
동아에스티(주),2021-08,25476.0,1084599.6779999998
동아에스티(주),2021-09,23122.0,982672.3119999999
동아에스티(주),2021-10,29781.0,1262936.691
동아에스티(주),2021-11,19619.0,835244.7139999999
동아에스티(주),2021-12,21054.0,894900.764
동아에스티(주),2022-01,23795.0,1019374.322
동아에스티(주),2022-02,23983.0,1035358.049
동아에스티(주),2022-03,21364.0,919555.6259999999
동아에스티(주),2022-04,21092.0,903737.145
동아에스티(주),2022-05,21997.0,943338.041
동아에스티(주),2022-06,36829.0,1575746.651
동아에스티(주),2022-07,59395.0,2540862.4729999998
동아에스티(주),2022-08,54772.0,2352029.976
동아에스티(주),2022-09,64523.0,2752256.749
동아에스티(주),2022-10,58704.0,2505423.966
동아에스티(주),2022-11,44666.0,1915674.222
동아에스티(주),2022-12,46455.0,1994325.165
동아에스티(주),2023-01,50261.0,2161701.569
동아에스티(주),2023-02,50594.0,2175489.225
동아에스티(주),2023-03,43148.0,1861365.016
동아에스티(주),2023-04,48589.0,2088212.943
동아에스티(주),2023-05,41416.0,1770663.1830000002
동아에스티(주),2023-06,50916.0,2164398.858
동아에스티(주),2023-07,55598.0,2370092.404
동아에스티(주),2023-08,48175.0,2054984.159
동아에스티(주),2023-09,63606.0,2701633.958
동아에스티(주),2023-10,47001.0,1996002.813
동아에스티(주),2023-11,49726.0,2123705.684
동아에스티(주),2023-12,47715.0,2030532.7769999998
동아에스티(주),2024-01,48521.0,2066345.191
동아에스티(주),2024-02,53226.0,2276526.0439999998
동아에스티(주),2024-03,44872.0,1927455.015
동아에스티(주),2024-04,44653.0,1910032.2319999998
동아에스티(주),2024-05,46173.0,1972829.549
동아에스티(주),2024-06,54856.0,2330018.878
동아에스티(주),2024-07,60809.0,2584544.991
동아에스티(주),2024-08,58010.0,2466516.65
동아에스티(주),2024-09,69664.0,2971845.448
동아에스티(주),2024-10,58785.0,2511845.265
동아에스티(주),2024-11,64587.0,2754021.507
동아에스티(주),2024-12,63302.0,2703222.908
동아에스티(주),2025-01,64409.0,2766677.962
동아에스티(주),2025-02,59677.0,2565631.8940000003
동아에스티(주),2025-03,53458.0,2292533.2199999997
동아에스티(주),2025-04,53336.0,2282638.639
동아에스티(주),2025-05,63962.0,2722965.651
동아에스티(주),2025-06,76500.0,3247886.6
동아에스티(주),2025-07,76697.0,3251074.1569999997
동아에스티(주),2025-08,82541.0,3502375.82
동아에스티(주),2025-09,67879.0,2887650.9280000003
동아에스티(주),2025-10,87753.0,3748580.484
동아에스티(주),2025-11,75790.0,3225802.116
동아에스티(주),2025-12,56177.0,2390678.103
동아제약(주)달성공장,2020-01,90612.0,3860981.874
동아제약(주)달성공장,2020-02,100856.0,4300184.6219999995
동아제약(주)달성공장,2020-03,92099.0,3924507.959
동아제약(주)달성공장,2020-04,51273.0,2184044.142
동아제약(주)달성공장,2020-05,54178.0,2306256.446
동아제약(주)달성공장,2020-06,59198.0,2520113.3540000003
동아제약(주)달성공장,2020-07,54377.0,2310890.906
동아제약(주)달성공장,2020-08,49118.0,2087279.0740000003
동아제약(주)달성공장,2020-09,50552.0,2162052.5659999996
동아제약(주)달성공장,2020-10,43380.0,1850318.94
동아제약(주)달성공장,2020-11,58789.0,2505866.653
동아제약(주)달성공장,2020-12,71488.0,3047531.8719999995
동아제약(주)달성공장,2021-01,67532.0,2879285.9
동아제약(주)달성공장,2021-02,75151.0,3214488.438
동아제약(주)달성공장,2021-03,57301.0,2438334.403
동아제약(주)달성공장,2021-04,75615.0,3228735.489
동아제약(주)달성공장,2021-05,55901.0,2389758.214
동아제약(주)달성공장,2021-06,63440.0,2702946.14
동아제약(주)달성공장,2021-07,60216.0,2566774.0139999995
동아제약(주)달성공장,2021-08,42819.0,1823021.4059999997
동아제약(주)달성공장,2021-09,67697.0,2876718.572
동아제약(주)달성공장,2021-10,54032.0,2291410.052
동아제약(주)달성공장,2021-11,52322.0,2227481.274
동아제약(주)달성공장,2021-12,62229.0,2645379.166
동아제약(주)달성공장,2022-01,63124.0,2704168.194
동아제약(주)달성공장,2022-02,59377.0,2563840.081
동아제약(주)달성공장,2022-03,59878.0,2577318.384
동아제약(주)달성공장,2022-04,64412.0,2759858.4450000003
동아제약(주)달성공장,2022-05,93531.0,4007606.287
동양산업,2020-01,11221.0,478110.481
동양산업,2020-02,6772.0,288742.76399999997
동양산업,2020-03,5445.0,232172.397
동양산업,2020-04,6896.0,293635.316
동양산업,2020-05,8191.0,348732.50800000003
동양산업,2020-06,5653.0,240633.196
동양산업,2020-07,6034.0,256445.83999999997
동양산업,2020-08,6107.0,259578.305
동양산업,2020-09,6814.0,291386.703
동양산업,2020-10,6831.0,291340.522
동양산업,2020-11,8007.0,341369.922
동양산업,2020-12,8655.0,368873.69700000004
동양산업,2021-01,8068.0,343940.006
동양산업,2021-02,8817.0,377561.118
동양산업,2021-03,7341.0,312311.298
동양산업,2021-04,7723.0,329699.14
동양산업,2021-05,5818.0,248735.26799999998
동양산업,2021-06,6513.0,277396.563
동양산업,2021-07,6605.0,281537.45
동양산업,2021-08,4623.0,196805.064
동양산업,2021-09,5895.0,250539.58500000002
동양산업,2021-10,5835.0,247458.195
동양산업,2021-11,7249.0,308608.12399999995
동양산업,2021-12,8660.0,368096.56700000004
동양산업,2022-01,6675.0,285796.686
동양산업,2022-02,4219.0,182168.657
동양산업,2022-03,4311.0,185530.303
동양산업,2022-04,5997.0,256942.48200000002
동양산업,2022-05,4757.0,204017.449
동양산업,2022-06,5254.0,224797.28999999998
동양산업,2022-07,4314.0,184518.506
동양산업,2022-08,4577.0,196713.934
동양산업,2022-09,5417.0,231111.81900000002
동양산업,2022-10,6247.0,266533.078
동양산업,2022-11,8740.0,374814.924
동양산업,2022-12,8746.0,375469.896
동양산업,2023-01,7480.0,321713.878
동양산업,2023-02,6853.0,294725.613
동양산업,2023-03,7304.0,315093.04
동양산업,2023-04,8290.0,356233.794
동양산업,2023-05,6763.0,289465.27
동양산업,2023-06,7014.0,298149.03
동양산업,2023-07,6954.0,296381.71400000004
동양산업,2023-08,4139.0,176559.96600000001
동양산업,2023-09,6597.0,280194.881
동양산업,2023-10,4449.0,188849.43300000002
동양산업,2023-11,9080.0,387779.452
동양산업,2023-12,9613.0,409088.00399999996
동양산업,2024-01,8133.0,346318.175
동양산업,2024-02,6726.0,287517.264
동양산업,2024-03,8710.0,374072.136
동양산업,2024-04,8761.0,374762.984
동양산업,2024-05,8187.0,349807.83999999997
동양산업,2024-06,8447.0,358844.474
동양산업,2024-07,6338.0,269350.82200000004
동양산업,2024-08,5533.0,235257.64
동양산업,2024-09,5002.0,213396.274
동양산업,2024-10,5423.0,231740.347
동양산업,2024-11,7572.0,322890.038
동양산업,2024-12,7000.0,298931.132
동양산업,2025-01,8028.0,344778.329
동양산업,2025-02,5663.0,243450.994
동양산업,2025-03,5236.0,224384.88
동양산업,2025-04,5520.0,236280.62399999998
동양산업,2025-05,4686.0,199360.098
동양산업,2025-06,5023.0,213363.238
동양산업,2025-07,3761.0,159440.152
동양산업,2025-08,3473.0,147378.03399999999
동양산업,2025-09,4492.0,191062.179
동양산업,2025-10,4493.0,191938.251
동양산업,2025-11,6820.0,290344.926
동양산업,2025-12,6358.0,270613.228
동양합성(주),2020-01,6593.0,280928.029
동양합성(주),2020-02,5036.0,214712.38199999998
동양합성(주),2020-03,4389.0,187117.14500000002
동양합성(주),2020-04,4295.0,182825.99300000002
동양합성(주),2020-05,2773.0,118046.861
동양합성(주),2020-06,2669.0,113615.302
동양합성(주),2020-07,3245.0,137921.26
동양합성(주),2020-08,3533.0,150100.663
동양합성(주),2020-09,2535.0,108402.792
동양합성(주),2020-10,2899.0,123633.594
동양합성(주),2020-11,4024.0,171558.017
동양합성(주),2020-12,4657.0,198492.564
동양합성(주),2021-01,5122.0,218367.916
동양합성(주),2021-02,4612.0,197232.06199999998
동양합성(주),2021-03,4852.0,206439.661
동양합성(주),2021-04,5821.0,248464.108
동양합성(주),2021-05,4409.0,188509.218
동양합성(주),2021-06,4481.0,190928.256
동양합성(주),2021-07,4182.0,178258.38
동양합성(주),2021-08,3206.0,136472.04
동양합성(주),2021-09,4498.0,191077.21600000001
동양합성(주),2021-10,4093.0,173551.543
동양합성(주),2021-11,5385.0,229251.65600000002
동양합성(주),2021-12,6139.0,261171.61
동양합성(주),2022-01,5379.0,230463.95399999997
동양합성(주),2022-02,5000.0,215934.65
동양합성(주),2022-03,5516.0,237364.26799999998
동양합성(주),2022-04,6331.0,271247.67
동양합성(주),2022-05,4603.0,197427.47
동양합성(주),2022-06,4527.0,193692.825
동양합성(주),2022-07,4587.0,196221.86099999998
동양합성(주),2022-08,4163.0,178990.09
동양합성(주),2022-09,5091.0,217245.44900000002
동양합성(주),2022-10,4544.0,193869.398
동양합성(주),2022-11,5562.0,238557.51
동양합성(주),2022-12,6249.0,268263.00899999996
동양합성(주),2023-01,6267.0,269547.213
동양합성(주),2023-02,7006.0,301285.16599999997
동양합성(주),2023-03,5970.0,257520.17
동양합성(주),2023-04,5580.0,239800.356
동양합성(주),2023-05,4966.0,212511.37
동양합성(주),2023-06,4892.0,207951.285
동양합성(주),2023-07,4784.0,203911.336
동양합성(주),2023-08,4211.0,179643.36800000002
동양합성(주),2023-09,5331.0,226410.463
동양합성(주),2023-10,3736.0,158627.076
동양합성(주),2023-11,6221.0,265707.75
동양합성(주),2023-12,6601.0,280888.511
동양합성(주),2024-01,6546.0,278718.069
동양합성(주),2024-02,5735.0,245277.51400000002
동양합성(주),2024-03,5923.0,254349.626
동양합성(주),2024-04,6484.0,277347.69200000004
동양합성(주),2024-05,4931.0,210671.066
동양합성(주),2024-06,5605.0,238130.14
동양합성(주),2024-07,4951.0,210383.799
동양합성(주),2024-08,4139.0,175987.615
동양합성(주),2024-09,5124.0,218608.728
동양합성(주),2024-10,4920.0,210212.28
동양합성(주),2024-11,5661.0,241429.7
동양합성(주),2024-12,5954.0,254280.112
동양합성(주),2025-01,6204.0,266522.717
동양합성(주),2025-02,6621.0,284637.212
동양합성(주),2025-03,5552.0,238097.21999999997
동양합성(주),2025-04,6323.0,270606.31
동양합성(주),2025-05,4945.0,210332.463
동양합성(주),2025-06,5120.0,217437.63199999998
동양합성(주),2025-07,4928.0,208878.463
동양합성(주),2025-08,4117.0,174716.448
동양합성(주),2025-09,4998.0,212569.571
동양합성(주),2025-10,4451.0,190109.637
동양합성(주),2025-11,6446.0,274420.058
동양합성(주),2025-12,5893.0,250798.075
동영염직(주),2020-01,19410.0,827028.788
동영염직(주),2020-02,17155.0,731385.21
동영염직(주),2020-03,18802.0,801587.2150000001
동영염직(주),2020-04,19614.0,835021.3500000001
동영염직(주),2020-05,13643.0,580742.9110000001
동영염직(주),2020-06,13590.0,578520.902
동영염직(주),2020-07,13792.0,586263.416
동영염직(주),2020-08,12727.0,541087.509
동영염직(주),2020-09,12474.0,533405.104
동영염직(주),2020-10,11165.0,476206.64
동영염직(주),2020-11,15323.0,653273.932
동영염직(주),2020-12,19691.0,839404.149
동영염직(주),2021-01,16667.0,710377.096
동영염직(주),2021-02,17084.0,730603.5700000001
동영염직(주),2021-03,17109.0,728159.916
동영염직(주),2021-04,20848.0,890169.36
동영염직(주),2021-05,19758.0,844743.74
동영염직(주),2021-06,20798.0,886199.973
동영염직(주),2021-07,17138.0,730525.538
동영염직(주),2021-08,15252.0,649306.062
동영염직(주),2021-09,18532.0,787530.176
동영염직(주),2021-10,15911.0,674761.2409999999
동영염직(주),2021-11,16954.0,721793.4439999999
동영염직(주),2021-12,17589.0,747592.7649999999
