고객명,매출년도,사용량,사용열량
삼익THK(주),2020,214191.8804,9122938.2698
삼익THK(주),2021,13862.5464,590925.7294000001
삼익THK(주),2022,58923.5095,2523797.329
삼익THK(주),2023,111290.5877,4738164.12
삼익THK(주),2024,54813.782,2335213.6583
삼익THK(주),2025,61361.3393,2611133.6565
삼익THK(주)달성공장,2020,569.7099999999999,24257.3654
삼익THK(주)달성공장,2021,151.542,6458.0242
삼익THK(주)달성공장,2022,146.5201,6287.9854
삼익THK(주)달성공장,2023,111.8043,4779.5925
삼익THK(주)달성공장,2024,130.54479999999998,5576.4093
삼익THK(주)달성공장,2025,55.3672,2377.1591
삼익THK(주)성서2공장,2020,3438.0,146476.285
삼익THK(주)성서2공장,2021,4064.0044,173148.0673
삼익THK(주)성서2공장,2022,4374.6698,187690.85580000002
삼익THK(주)성서2공장,2023,1742.8617,75002.3837
삼익THK(주)성서2공장,2024,0.0,0.0
삼익THK(주)테크노폴리스공장,2020,50462.917199999996,2155466.5386
삼익THK(주)테크노폴리스공장,2021,104278.0,4441172.456
삼익THK(주)테크노폴리스공장,2022,190746.0,8167454.767
삼익THK(주)테크노폴리스공장,2023,269513.0,11476999.556
삼익THK(주)테크노폴리스공장,2024,294632.0,12542870.550999999
삼익THK(주)테크노폴리스공장,2025,150881.0,6412948.82
삼익정공(주),2020,19044.1668,811528.6134
삼익정공(주),2021,21588.6752,920389.0817999999
삼익정공(주),2022,18901.8652,812507.9695
삼익정공(주),2023,13475.8014,578442.8274000001
삼익정공(주),2024,11854.461800000001,506611.3251
삼익정공(주),2025,12247.513299999999,524644.4782
삼일,2020,388413.0,16548854.834999999
삼일,2021,460008.0,19591066.94
삼일,2022,600101.0,25724657.119
삼일,2023,99846.0,4293342.147
삼일염직(주),2020,441553.0,18813772.937
삼일염직(주),2021,432384.0,18420151.466000002
삼일염직(주),2022,392880.0,16846304.394
삼일염직(주),2023,401652.0,17175590.095
삼일염직(주),2024,343307.0,14649847.979
삼일염직(주),2025,357330.0,15245706.655000001
삼정식품,2020,7699.5068,328097.05220000003
삼정식품,2021,18838.936,802546.8007
삼정식품,2022,16345.2384,700629.6117
삼정식품,2023,12867.131099999999,550126.9674
삼정식품,2024,11304.0177,482395.4865
삼정식품,2025,12776.8092,545227.7555
삼진다이텍,2020,80387.0,3425320.8260000004
삼진다이텍,2021,84668.0,3607154.6059999997
삼진다이텍,2022,91191.0,3909375.95
삼진다이텍,2023,83385.0,3564048.485
삼진다이텍,2024,86424.0,3687351.455
삼진다이텍,2025,93009.0,3966803.447
삼촌식품,2020,4811.3248,204965.388
삼촌식품,2021,4332.980600000001,184555.5224
삼촌식품,2022,2946.2787,126322.65759999999
삼촌식품,2023,1948.2495,83405.8431
삼촌식품,2024,1408.2631999999999,60098.7148
삼촌식품,2025,1390.7549,59341.603899999995
삼호특수가공,2020,174701.0,7441940.0
삼호특수가공,2021,183227.0,7804390.781
삼호특수가공,2022,194055.0,8318930.601
삼호특수가공,2023,174974.0,7483820.218
삼호특수가공,2024,145630.0,6214048.949
삼호특수가공,2025,136969.0,5842515.2530000005
삼화NS,2021,31467.0,1337761.383
삼화NS,2022,150845.0,6466375.623
삼화NS,2023,202920.0,8671683.463
삼화NS,2024,186505.0,7958782.464000001
삼화NS,2025,160516.0,6847696.879
삼화라피네,2020,87863.0,3744107.558
삼화라피네,2021,79018.0,3367620.5870000003
삼화식품공사,2020,622854.0952,26538272.6938
삼화식품공사,2021,612637.803,26099454.4393
삼화식품공사,2022,554942.3906,23788801.1365
삼화식품공사,2023,520072.8086,22234223.0365
삼화식품공사,2024,521659.37960000004,22259083.362999998
삼화식품공사,2025,534358.0605,22794800.9028
삼화아이앤티,2025,8613.0,366869.576
삼화직물,2020,3698.6564,157614.7211
삼화직물,2021,2487.6588,106143.6172
삼환염공,2020,361993.0,15426029.85
삼환염공,2021,442610.0,18856543.309
삼환염공,2022,432165.0,18525399.031
삼환염공,2023,307913.0,13162279.402
삼환염공,2024,409174.0,17461166.961999997
삼환염공,2025,420035.0,17915414.996
상명사이징,2020,109491.0,4665681.5540000005
상명사이징,2021,101843.0,4338490.249
상명사이징,2022,85002.0,3643941.91
상명사이징,2023,66662.0,2850389.406
상명사이징,2024,58160.0,2481839.122
상명사이징,2025,53068.0,2263821.349
상신브레이크(주),2020,8599.1532,366393.843
상신브레이크(주),2021,10291.1722,438496.3493
상신브레이크(주),2022,10073.3922,431929.2731
상신브레이크(주),2023,9384.470099999999,401286.6273
상신브레이크(주),2024,10207.439,435649.9453
상신브레이크(주),2025,11212.0871,478369.29219999997
상신섬유,2020,207012.0,8820546.16
상신섬유,2021,250482.0,10669762.36
상신섬유,2022,233401.0,10005539.768000001
상신섬유,2023,242934.0,10391554.466
상신섬유,2024,261734.0,11165976.874
상신섬유,2025,199734.0,8525236.955
새부산식품,2020,6485.0,276269.613
새부산식품,2021,5552.0,236599.057
새부산식품,2022,1567.0,67256.557
새부산식품,2023,882.0,37699.53
새부산식품,2024,621.0,26508.025
새부산식품,2025,629.0,26814.998
서광건축,2020,16408.6388,698851.1781
서대구현대정비,2020,25263.4184,1076426.4361
서대구현대정비,2021,26610.0188,1133807.2152
서대구현대정비,2022,25286.947099999998,1085139.329
서대구현대정비,2023,24922.7589,1066468.2477
서대구현대정비,2024,26463.4305,1130257.4181
서대구현대정비,2025,22854.974000000002,977368.2567
서일주식회사,2020,761317.0,32439841.712
서일주식회사,2021,843351.0,35933729.032000005
서일주식회사,2022,801068.0,34350416.114
서일주식회사,2023,341280.0,14648343.368
서진머티리얼(주),2020,311083.33,13254710.4972
서진머티리얼(주),2021,313856.12179999996,13372146.9506
서진머티리얼(주),2022,220025.5556,9435461.056
서진머티리얼(주),2023,180450.3201,7713313.5577
서진머티리얼(주),2024,248970.4588,10620630.9881
서진머티리얼(주),2025,253118.72980000003,10796663.1739
선경타월,2020,6930.646000000001,295390.0258
선경타월,2021,7705.942999999999,328120.67870000005
선경타월,2022,6822.4712,293162.8688
선경타월,2023,7554.2202,324112.5262
선경타월,2024,6286.2,268569.6422
선경타월,2025,6855.706499999999,293558.8813
선인자동차(주),2020,6681.9552,284701.7461
선인자동차(주),2021,6873.3206,292818.3436
선인자동차(주),2022,6324.5148,271208.8358
선인자동차(주),2023,6506.3616,278369.1531
선인자동차(주),2024,5763.374,246023.3409
선인자동차(주),2025,5181.3274,221114.9969
성경순만두,2020,64477.3008,2747044.171
성경순만두,2021,60267.4196,2567262.0547
성경순만두,2022,46839.3954,2007868.2065
성경순만두,2023,47381.0199,2024490.5485999999
성경순만두,2024,42913.4744,1831015.051
성경순만두,2025,48184.0068,2054229.8453000002
성림첨단산업(주) ,2020,28498.612399999998,1214086.3098
성림첨단산업(주) ,2021,31430.501800000002,1339266.086
성림첨단산업(주) ,2022,35498.7368,1522932.9484
성림첨단산업(주) ,2023,25317.8067,1084592.4123
성림첨단산업(주) ,2024,21865.5202,933574.8789
성림첨단산업(주) ,2025,20504.1324,876727.334
성림첨단산업(주) 현풍공장,2022,1081.0,46406.53
성림첨단산업(주) 현풍공장,2023,13644.0,583053.851
성림첨단산업(주) 현풍공장,2024,15896.0,678637.691
성림첨단산업(주) 현풍공장,2025,16006.0,683458.107
성림푸드,2021,10319.0,439480.191
성림푸드,2022,15721.540099999998,674156.45
성림푸드,2023,22618.429,967411.0862
성림푸드,2024,20508.0688,875120.5076
성림푸드,2025,21900.9488,934528.0356000001
성산섬유기계,2020,89.0,3792.0
성산섬유기계,2021,25.0,1064.646
성산합섬(주)성서지점,2020,14495.0,617650.479
성산합섬(주)성서지점,2021,7132.0,303505.537
성서대천정비공장,2020,11201.9848,477310.4938
성서대천정비공장,2021,10459.2426,445617.054
성서대천정비공장,2022,9732.2857,417569.7584
성서대천정비공장,2023,11206.431,479729.4532
성서대천정비공장,2024,9944.9064,424687.6164
성서대천정비공장,2025,11106.243699999999,474291.59109999996
성원산업사,2020,240139.0,10232109.873
성원산업사,2021,254465.0,10841443.441
성원산업사,2022,257225.0,11027952.435999999
성원산업사,2023,257431.0,11004024.337000001
성원산업사,2024,237496.0,10136193.591
성원산업사,2025,251320.0,10729015.792
성진식품,2020,38266.6776,1630399.7193999998
성진식품,2021,37408.5628,1593554.4635
성진식품,2022,42726.3608,1831356.0344
성진식품,2023,39269.6997,1680380.4531999999
성진식품,2024,31282.293400000002,1334537.723
성진식품,2025,34763.9612,1482709.9812
성협공업(주)경산공장,2020,9031.0,384753.60099999997
성협공업(주)경산공장,2021,5267.0,224664.907
세광산업,2020,179963.0,7669041.143999999
세광산업,2021,203749.0,8678332.704
세광산업,2022,211234.0,9057773.357
세광산업,2023,25487.0,1095615.698
세광산업(주),2020,96815.0,4125529.743
세광산업(주),2021,99356.0,4232372.529
세광산업(주),2022,100865.0,4324576.593
세광산업(주),2023,13673.0,587761.811
세광싸이징,2020,187745.0,7998695.759000001
세광싸이징,2021,185927.0,7919523.496
세광싸이징,2022,195848.0,8395102.285999998
세광싸이징,2023,134117.0,5738540.658
세광싸이징,2024,109611.0,4676601.95
세광싸이징,2025,96342.0,4109212.499
세동텍스,2020,354349.0,15095342.047
세신금속(주),2020,82837.0,3529083.831
세신금속(주),2021,88506.0,3770644.003
세신금속(주),2022,77928.0,3341203.892
세신금속(주),2023,66277.0,2833209.562
세신금속(주),2024,67642.0,2886079.2359999996
세신금속(주),2025,1764.0,75672.072
세양식품,2020,29985.0,1277832.966
세양식품,2021,33867.0,1442524.19
세양식품,2022,33268.0,1425987.4789999998
세양식품,2023,32492.0,1389240.175
세양식품,2024,27166.0,1158958.432
세양식품,2025,27976.0,1192805.267
세원TEX,2020,7258.6008,309239.9691
세원TEX,2021,8144.447,346828.269
세원TEX,2022,4833.8354,207582.32140000002
세원텍스(주),2020,136623.0,5820541.345
세원텍스(주),2021,149854.0,6384096.199000001
세원텍스(주),2022,131823.0,5651371.931
세원텍스(주),2023,121085.0,5173569.028
세원텍스(주),2024,107554.0,4588888.824
세원텍스(주),2025,129656.0,5530139.163
세이브참솔식품,2023,77809.6617,3325415.1640999997
세이브참솔식품,2024,88968.7083,3796319.2565
세이브참솔식품,2025,107484.8305,4583959.6951
세일엘텍,2020,124539.0,5306143.616
세일엘텍,2021,116851.0,4977936.09
세일엘텍,2022,110938.0,4756912.295
세일엘텍,2023,107319.0,4588190.640000001
세일엘텍,2024,113334.0,4836892.817
세일엘텍,2025,107591.0,4590263.346
세한산업,2020,13066.0,556726.692
세한산업,2021,14280.0,608623.393
세한산업,2022,6398.0,274737.988
수텍스 주식회사,2020,398611.0,16985237.821
수텍스 주식회사,2021,552756.0,23539306.1
수텍스 주식회사,2022,634498.0,27203671.484
수텍스 주식회사,2023,494753.0,21150670.369
수텍스 주식회사,2024,367307.0,15678143.305
수텍스 주식회사,2025,234509.0,10008100.172
승리금속공업사,2020,41690.0,1776608.9749999999
승리금속공업사,2021,47853.0,2038299.345
승리금속공업사,2022,50207.0,2153014.218
승리금속공업사,2023,41495.0,1775047.43
승리금속공업사,2024,34620.0,1477842.103
승리금속공업사,2025,32893.0,1403610.673
신광연사,2020,10277.5684,438038.1117
신광연사,2021,9446.279,402346.6102
신광연사,2022,8618.5197,369705.9197
신광연사,2023,7783.4631,332740.9728
신광연사,2024,8290.7284,353674.22990000003
신광연사,2025,9206.7525,392290.4387
신대우종합정비주식회사,2020,14933.3376,636300.3552
신대우종합정비주식회사,2021,14065.3046,599527.3902
신대우종합정비주식회사,2022,13567.819,582422.4714
신대우종합정비주식회사,2023,11661.1383,499652.7935
신대우종합정비주식회사,2024,10393.901399999999,443972.98419999995
신대우종합정비주식회사,2025,9146.775099999999,391081.86939999997
신대일페이퍼 주식회사,2020,363929.27,15491923.9316
신대일페이퍼 주식회사,2021,569272.6775999999,24260818.1692
신대일페이퍼 주식회사,2022,485801.62799999997,20806130.3587
신대일페이퍼 주식회사,2023,604877.5649,25778107.401699997
신대일페이퍼 주식회사,2024,511342.5453,21855306.760500003
신대일페이퍼 주식회사,2025,473516.3832,20251218.5221
신라철강(주),2020,19667.379999999997,838164.9654
신라철강(주),2021,21119.336,899747.1338
신라철강(주),2022,22575.830499999996,968963.4327
신라철강(주),2023,23111.7408,988538.0974
신라철강(주),2024,23294.282,993921.5573
신라철강(주),2025,24643.9469,1052428.4197
신아금속,2020,3218.0,137137.489
신아금속,2021,3370.0,143578.87
신아금속,2022,2834.0,121645.89300000001
신아금속,2023,2362.0,101358.529
신아금속,2024,2370.0,101202.77900000001
신아금속,2025,2035.0,87214.855
신안착색,2020,56027.0,2387031.511
신안착색,2021,57403.0,2445503.358
신안착색,2022,50353.0,2158770.28
신안착색,2023,49539.0,2117786.767
신안착색,2024,49476.0,2111040.985
신안착색,2025,46834.0,1997775.0380000002
신양금속(주),2020,8531.0,363496.493
신양금속(주),2021,92.0,3913.6349999999998
신일산업(주),2020,247460.0,10543157.642
신일산업(주),2021,391477.0,16670820.135
신일산업(주),2022,367141.0,15747177.999
신일산업(주),2023,240929.0,10302106.921
신일산업(주),2024,100945.0,4303476.492000001
신일상사,2020,25640.913200000003,1092382.735
신일상사,2021,22705.5456,967298.7605999999
신일상사,2022,23603.498,1011832.6085000001
신일상사,2023,24326.511,1039596.0061000001
신일상사,2024,18951.3784,808645.0032
신일상사,2025,21268.6581,906762.3792000001
신일염공사,2020,388754.0,16563080.777
신일염공사,2021,324121.0,13808361.254
신일염공사,2022,364854.0,15644038.207
신일염공사,2023,364812.0,15598893.094
신일염공사,2024,337812.0,14413970.152999999
신일염공사,2025,321550.0,13714503.898
신화AIRO.TEX,2020,38597.0,1644534.298
신화AIRO.TEX,2021,47041.0,2003854.156
신화AIRO.TEX,2022,55449.0,2377253.068
신화AIRO.TEX,2023,12236.0,526688.608
신화제약(주),2020,27770.0,1183183.293
신화제약(주),2021,26973.0,1148975.0629999998
신화제약(주),2022,31882.0,1367665.264
신화제약(주),2023,27685.0,1185325.278
신화제약(주),2024,26232.0,1119702.918
신화제약(주),2025,29356.0,1253408.666
신흥산업(주),2020,224791.238,9577602.0466
신흥산업(주),2021,239130.3756,10188207.162800001
신흥산업(주),2022,245132.9121,10513647.9067
신흥산업(주),2023,241969.2404,10353554.7703
신흥산업(주),2024,82994.4217,3549567.3603
신흥섬유,2020,122701.0,5228424.044
신흥섬유,2021,150629.0,6416355.174
신흥섬유,2022,156913.0,6726992.007
신흥섬유,2023,166533.0,7118812.288
신흥섬유,2024,165980.0,7078968.635
신흥싸이징,2020,91806.0,3911491.095
신흥싸이징,2021,127818.0,5442886.7
신흥싸이징,2022,131095.0,5619284.93
신흥싸이징,2023,112716.0,4818519.726
신흥싸이징,2024,94100.0,4016387.476
신흥싸이징,2025,94381.0,4024164.275
신흥염직,2024,82583.0,3523552.941
신흥염직,2025,396304.0,16906334.641
쌍호특수가공,2020,0.0,0.0
쌍호특수가공,2021,0.0,0.0
쌍호특수가공,2022,0.0,0.0
쌍호특수가공,2023,0.0,0.0
쌍호특수가공,2024,0.0,0.0
쌍호특수가공,2025,0.0,0.0
씨엠테크,2022,17482.0,750314.0750000001
씨푸드,2020,13700.7824,583756.0822
씨푸드,2021,8248.9056,351887.3809
아상텍스 주식회사,2020,578899.0,24667373.232
아상텍스 주식회사,2021,264063.0,11256285.964
아진에프디,2020,737792.0,31435360.53
아진에프디,2021,711855.0,30325541.107
아진에프디,2022,706013.0,30271979.645000003
아진에프디,2023,729557.0,31190957.629
아진에프디,2024,280536.0,11995969.103
안성염직공업사,2022,22128.0,949370.5460000001
안성염직공업사,2023,108392.0,4635648.418
안성염직공업사,2024,99040.0,4226231.598999999
안성염직공업사,2025,97390.0,4155227.794
에스에스엘엠 주식회사,2020,3239419.0,138039067.304
에스에스엘엠 주식회사,2021,3778170.0,160939961.373
에스에스엘엠 주식회사,2022,3906443.0,167514533.74
에스에스엘엠 주식회사,2023,3496067.0,149467047.52899998
에스에스엘엠 주식회사,2024,3031297.0,129375098.704
에스에스엘엠 주식회사,2025,3028130.0,129275300.68900001
에스엘 주식회사,2020,35692.0,1520831.2
에스엘 주식회사,2021,34034.0,1450358.3530000001
에스엘 주식회사,2022,38369.0,1647328.8900000001
에스엘 주식회사,2023,39511.0,1693016.7219999998
에스엘 주식회사,2024,39628.0,1692317.2519999999
에스엘 주식회사,2025,40004.0,1711959.097
에스엘주식회사 전자공장,2020,58004.7108,2472046.7772
에스엘주식회사 전자공장,2021,55485.176,2367227.7758
에스엘주식회사 전자공장,2022,7535.5465,323087.578
에스엘주식회사 전자공장,2023,7682.019,328494.3033
에스엘주식회사 전자공장,2024,7036.919599999999,300283.1052
에스엘주식회사 전자공장,2025,7367.1136,314391.4798
에스엘주식회사 진량공장,2020,109898.0,4682402.437
에스엘주식회사 진량공장,2021,110592.0,4715109.943
에스엘주식회사 진량공장,2022,112994.0,4854689.905
에스엘주식회사 진량공장,2023,129346.0,5546881.622
에스엘주식회사 진량공장,2024,132863.0,5673526.706
에스엘주식회사 진량공장,2025,144236.0,6173318.642999999
에스엘주식회사성산공장,2020,55614.0,2369598.2860000003
에스엘주식회사성산공장,2021,62001.0,2642334.755
에스엘주식회사성산공장,2022,59461.0,2552184.0579999997
에스엘주식회사성산공장,2023,58388.0,2499560.273
에스엘주식회사성산공장,2024,67782.0,2893797.818
에스엘주식회사성산공장,2025,56300.0,2405529.947
에스제이에프 주식회사,2020,95300.25439999999,4060662.0203
에스제이에프 주식회사,2021,86650.9348,3691267.2634
에스제이에프 주식회사,2022,90998.5538,3900906.2773
에스제이에프 주식회사,2023,89268.0141,3817569.3109
에스제이에프 주식회사,2024,80425.9177,3432452.4906
에스제이에프 주식회사,2025,79347.7122,3385120.1221
에스케이메탈(주),2022,116904.0,5002301.183
에스트라오토모티브시스템 주식회사,2020,125355.2476,5341279.5238
에스트라오토모티브시스템 주식회사,2021,74803.206,3187651.9867000002
에스트라오토모티브시스템 주식회사,2022,90010.7239,3858473.6299
에스트라오토모티브시스템 주식회사,2023,185359.4338,7915381.3804
에스트라오토모티브시스템 주식회사,2024,205832.8143,8783064.3784
에스트라오토모티브시스템 주식회사,2025,169465.1021,7231838.5482
에이원코퍼레이션,2020,105606.0,4499584.214
에이원코퍼레이션,2021,107699.0,4587997.974
에이원코퍼레이션,2022,81413.0,3489924.026
에이원코퍼레이션,2023,113058.0,4832530.5540000005
에이원코퍼레이션,2024,70406.0,3005468.4390000002
에이지에이텍스주식회사,2020,112378.4332,4788020.7535
에이치디비글로벌 주식회사,2024,5968.4801,254964.02270000003
에이치디비글로벌 주식회사,2025,71087.6612,3030402.1368
에이치디현대로보틱스 주식회사,2020,74266.0,3163676.633
에이치디현대로보틱스 주식회사,2021,123895.0,5278705.41
에이치디현대로보틱스 주식회사,2022,137018.0,5876317.455
에이치디현대로보틱스 주식회사,2023,113276.0,4841418.237
에이치디현대로보틱스 주식회사,2024,96659.0,4121864.742
에이치디현대로보틱스 주식회사,2025,117147.0,4993356.383
에이치디현대마린엔진 주식회사,2020,39250.0,1672170.748
에이치디현대마린엔진 주식회사,2021,34546.0,1472858.232
에이치디현대마린엔진 주식회사,2022,16273.0,697493.4199999999
에이치디현대마린엔진 주식회사,2023,28377.0,1212910.43
에이치디현대마린엔진 주식회사,2024,19510.0,832453.669
에이치디현대마린엔진 주식회사,2025,20140.0,859216.5519999999
에이치에스글로벌 주식회사,2020,330493.8604,14081628.3836
에이치에스글로벌 주식회사,2021,316330.49460000003,13482496.0968
엘에스메카피온주식회사,2020,4633.9716,197476.0678
엘에스메카피온주식회사,2021,5691.2508,242694.90889999998
엘에스메카피온주식회사,2022,6363.7844000000005,273709.0501
엘에스메카피온주식회사,2023,1449.9063,62351.042199999996
엠에스다이텍,2020,350269.50399999996,14923376.1204
엠에스다이텍,2021,385220.2158,16412123.9242
엠에스다이텍,2022,328328.648,14074334.9602
엠에스다이텍,2023,424668.3846,18140062.7973
엠에스다이텍,2024,495608.6402,21147945.5761
엠에스다이텍,2025,373997.0854,15952847.174199998
영남구내 매점식당,2025,1030.9190999999998,43939.989199999996
영남구내매점,2020,681.6704,29047.0261
영남구내매점,2021,684.3614,29155.2876
영남구내매점,2022,579.0845,24824.676499999998
영남구내매점,2023,544.1610000000001,23261.8807
영남구내매점,2024,499.3819,21306.1206
영남구내매점,2025,89.9717,3867.3127999999997
영남산업,2020,8554.5672,364512.9826
영남산업,2021,7777.816,331365.1755
영남산업,2022,8017.3073,343784.0366
영남산업,2023,7829.3133,334987.9337
영남산업,2024,6922.520399999999,295505.0651
영남산업,2025,2781.7113,118974.53510000001
영남염직,2020,319099.0,13597965.432
영남염직,2021,398593.0,16978257.842
영남염직,2022,215628.0,9253348.898
영남주물공업(주),2020,36968.0,1575222.187
영남주물공업(주),2021,57667.0,2456262.8819999998
영남주물공업(주),2022,43273.0,1855867.085
영남주물공업(주),2023,38334.0,1639715.346
영남주물공업(주),2024,27980.0,1193384.98
영남주물공업(주),2025,11941.0,509457.88399999996
영농조합법인 팔공김치,2020,3855.2028,164297.9039
영농조합법인 팔공김치,2021,4890.684,208277.0484
영농조합법인 팔공김치,2022,5280.1458,226278.9631
영농조합법인 팔공김치,2023,5598.0516,239418.3565
영농조합법인 팔공김치,2024,5738.6541,244902.2168
영농조합법인 팔공김치,2025,6882.7211,293685.1179
영우텍스,2020,192892.0,8217197.609999999
영우텍스,2021,206241.0,8786553.622
영우텍스,2022,169867.0,7283023.364999999
영우텍스,2023,198548.0,8482738.986
영우텍스,2024,201465.0,8597149.696
영우텍스,2025,184164.0,7856204.819999999
영진섬유,2020,16094.5552,685627.0457
영진섬유,2021,33013.6388,1406378.2117
영진섬유,2022,39956.825,1712758.0189
영진섬유,2023,40901.3019,1747663.9904999998
영진섬유,2024,37382.013,1594841.4710000001
영진섬유,2025,34868.5809,1486918.1648
영진알루미늄(주),2020,319157.2664,13597788.2594
영진알루미늄(주),2021,290968.3126,12396145.1257
영진알루미늄(주),2022,257989.80449999997,11065194.4408
영진알루미늄(주),2023,151557.3786,6498869.158
영화푸드,2020,3872.0464,164996.4737
영화푸드,2021,5342.9858,227568.489
영화푸드,2022,5407.7836,231801.52500000002
영화푸드,2023,5402.0382,230951.3984
영화푸드,2024,4493.5380000000005,191697.6564
영화푸드,2025,4523.1042,193045.70620000002
예성공예,2020,0.0,0.0
예성공예,2021,0.0,0.0
오대산업(주),2020,34279.0,1460689.199
오대산업(주),2021,26537.0,1130992.8900000001
오대산업(주),2022,26403.0,1131899.412
오대산업(주),2023,21532.0,921974.007
오대산업(주),2024,0.0,0.0
오성전장주식회사,2020,7987.8296,340424.7989
오성전장주식회사,2021,7558.915400000001,322285.6706
오성전장주식회사,2022,6146.9556,264416.397
오성전장주식회사,2023,2219.8971,95485.8076
오성전장주식회사,2024,13.8418,591.6539
오성전장주식회사,2025,810.734,34824.4057
오성텍스,2020,45455.0,1936144.941
오성텍스,2021,34668.0,1476866.669
오성텍스,2022,33727.0,1446466.396
오성텍스,2023,29748.0,1272045.886
오성텍스,2024,22833.0,974286.946
오성텍스,2025,17744.0,756392.8369999999
오천산업,2020,16180.0,689371.336
오천산업,2021,15454.0,658432.834
오천산업,2022,17388.0,745826.182
오천산업,2023,19170.0,819415.686
오천산업,2024,20041.0,855217.9780000001
오천산업,2025,13825.0,590130.195
옥포산업사,2020,530836.6752,22618075.509
옥포산업사,2021,547712.4994,23332683.0771
옥포산업사,2022,45451.8432,1945473.4220999999
올리콘발저스코팅코리아 유한회사,2020,2204.5299999999997,93820.25390000001
올리콘발저스코팅코리아 유한회사,2021,558.8112,23895.7131
올리콘발저스코팅코리아 유한회사,2022,1786.3208,76811.2457
올리콘발저스코팅코리아 유한회사,2023,0.0,0.0
와이디텍스타일(주),2020,544756.5884,23212215.9673
와이디텍스타일(주),2021,640846.0588,27298637.551
와이디텍스타일(주),2022,406207.0,17432489.4
와이엠렉서스 주식회사(YM LEXUS),2020,32344.0,1378169.34
와이엠렉서스 주식회사(YM LEXUS),2021,33653.0,1433652.101
와이엠렉서스 주식회사(YM LEXUS),2022,29518.0,1266487.676
와이엠렉서스 주식회사(YM LEXUS),2023,27117.0,1160177.346
와이엠렉서스 주식회사(YM LEXUS),2024,31440.0,1342599.54
와이엠렉서스 주식회사(YM LEXUS),2025,33185.0,1417850.281
와이엠서비스대구,2022,5810.528700000001,248977.9224
와이엠서비스대구,2023,13226.655,566010.1751
와이엠서비스대구,2024,14919.0306,637091.0527
와이엠서비스대구,2025,14471.5235,618199.8545
왕보산업,2020,538666.5888,22950531.1075
왕보산업,2021,547265.052,23308830.5937
왕보산업,2022,558395.1631,23933697.5937
왕보산업,2023,486524.54230000003,20798830.1471
왕보산업,2024,450979.14269999997,19245820.3921
왕보산업,2025,462009.63210000005,19712768.7329
용성골판지,2020,101335.4228,4317616.9761
용성골판지,2021,97271.6502,4144026.5552
용성골판지,2022,102151.92820000001,4378801.1147
용성골판지,2023,97812.3485,4180733.565
용성골판지,2024,92966.0345,3967303.3089
용성골판지,2025,96619.6015,4122011.2838999997
우리농산,2020,3449.9656,147102.6473
우리농산,2021,24833.3424,1057881.6668
우리농산,2022,24068.6515,1031729.9205
우리농산,2023,30800.3382,1318072.6506999999
우리농산,2024,31737.1653,1353684.9071
우리농산,2025,37830.292499999996,1616694.5735
우리모터스,2020,5681.2472,242109.0692
우리모터스,2021,6934.755999999999,295481.642
우리모터스,2022,6804.3696,291789.62549999997
우리모터스,2023,7711.810799999999,330151.6319
우리모터스,2024,7613.251400000001,324966.2634
우리모터스,2025,6993.8555,298922.5911
우리원까치식품,2020,54654.5096,2328467.1859
우리원까치식품,2021,60293.8374,2568411.1165
우리원까치식품,2022,61555.193,2638227.1282
우리원까치식품,2023,70079.2104,2994986.4174
우리원까치식품,2024,62123.948599999996,2650727.9024
우리원까치식품,2025,57272.3651,2442742.9598000003
우성 T&C,2020,221493.9448,9436221.6473
우성 T&C,2021,255388.962,10879490.7936
우성 T&C,2022,231948.9902,9948146.7506
우성 T&C,2023,210686.0,9004668.865
우성 T&C,2024,220538.0,9413596.096
우성 T&C,2025,187392.0,7999730.774
우성나염,2020,181458.0,7732108.5200000005
우성나염,2021,197792.0,8423685.1
우성나염,2022,171769.0,7364776.761
우성나염,2023,110737.0,4731590.716
우성나염,2024,35102.0,1501444.54
우성산업,2020,41821.0,1781621.029
우성산업,2021,50164.0,2137144.4420000003
우성산업,2022,48954.0,2098293.2989999996
우성산업,2023,44732.0,1914411.52
우성산업,2024,30236.0,1290137.661
우성산업,2025,34615.0,1475880.205
우일염직(주),2020,502917.70519999997,21429351.6586
우일염직(주),2021,585753.2344,24951113.704
우일염직(주),2022,601263.9916,25777736.8128
우일염직(주),2023,515537.4183,22035205.0693
우일염직(주),2024,499919.4816,21331458.4461
우일염직(주),2025,355461.0092,15171956.5855
우진가공소,2020,30025.2032,1279392.6541
우진가공소,2021,29746.2992,1267025.3883
우진가공소,2022,33582.6395,1438972.6403
우진가공소,2023,30705.3288,1313579.2987
우진가공소,2024,26672.754,1137782.3022
우진가공소,2025,25973.3409,1108310.8978
욱일 IDC,2020,4953.0,211018.451
욱일 IDC,2021,5213.0,222002.72
욱일 IDC,2022,3924.0,168167.058
욱일 IDC,2023,4157.0,177467.046
욱일 IDC,2024,4066.0,173436.233
욱일 IDC,2025,87608.0,3729853.414
워터매니지먼트주식회사,2020,1685655.0,71824374.88
워터매니지먼트주식회사,2021,2122245.0,90405877.564
워터매니지먼트주식회사,2022,1957881.0,83924533.982
원창머티리얼 (주) 비산공장,2020,333706.0,14220037.155
원창머티리얼 (주) 비산공장,2021,366513.0,15616024.044
원창머티리얼 (주) 비산공장,2022,326107.0,13982959.581999999
원창머티리얼 (주) 비산공장,2023,257344.0,11001166.742999999
원창머티리얼 (주) 비산공장,2024,268165.0,11447200.902
